,county,year,hpi,nhpi
49631,25009,1985,102.7058,0.47979738543384576
49632,25009,1986,108.74937007874018,0.5080303491268968
49633,25009,1987,120.2006299212599,0.5615257167922532
49634,25009,1988,124.88464566929139,0.5834074265811499
49635,25009,1989,124.48275590551184,0.5815299702165233
49636,25009,1990,119.15173228346461,0.5566257175302648
49637,25009,1991,111.59261904761904,0.521312787133373
49638,25009,1992,109.11549618320608,0.5097407330357102
49639,25009,1993,108.19409090909089,0.5054363233388341
49640,25009,1994,108.19719696969698,0.5054508335199319
49641,25009,1995,111.1128244274809,0.5190713927399941
49642,25009,1996,116.05564885496187,0.5421621455208878
49643,25009,1997,122.34469696969701,0.571541877165231
49644,25009,1998,130.9693939393939,0.6118327570982025
49645,25009,1999,142.85729323308277,0.6673679167426703
49646,25009,2000,168.8898496240602,0.7889808392119964
49647,25009,2001,182.93350000000004,0.854586742017125
49648,25009,2002,201.90485915492957,0.9432127837855708
49649,25009,2003,216.18251748251757,1.0099118712343274
49650,25009,2004,235.8938461538461,1.1019947327663016
49651,25009,2005,256.11104895104904,1.1964408209413004
49652,25009,2006,256.88545454545465,1.2000585112709716
49653,25009,2007,247.17887323943668,1.1547135323882947
49654,25009,2008,233.46581560283684,1.0906520168717002
49655,25009,2009,219.13460992907798,1.0237027792202318
49656,25009,2010,214.06077464788734,1.0
49657,25009,2011,209.96179856115106,0.9808513442339972
49658,25009,2012,206.37049645390078,0.9640743232540551
49659,25009,2013,212.01633802816897,0.9904492701987027
49660,25009,2014,226.50704225352106,1.058143616578548
49661,25009,2015,235.54699999999997,1.10037441650604
49662,25009,2016,248.8187323943662,1.1623742500402183
49663,25009,2017,269.6297872340424,1.2595945598980551
49664,25009,2018,286.48194244604315,1.3383205910437481
49665,25007,1986,100.0,0.374106819967328
49666,25007,1987,118.30000000000001,0.4425683680213491
49667,25007,1988,134.24,0.5022009951241412
49668,25007,1989,131.4,0.491576361437069
49669,25007,1990,128.79,0.4818121734359217
49670,25007,1991,118.995,0.44516841042012195
49671,25007,1992,112.965,0.42260976917609205
49672,25007,1993,114.05,0.42666882817273755
49673,25007,1994,113.55,0.42479829407290093
49674,25007,1995,121.82000000000001,0.45573692808419897
49675,25007,1996,123.77,0.46303201107356184
49676,25007,1997,130.4,0.4878352932373957
